1.246598491802115660e+02,7.440131483735934470e-02,4.974510951246654544e-01,5.152387321741788151e-01,1.625031492444853143e+01,1.470897623405111876e-01,5.633095624282990599e+01,-1.085815635748880226e+02,2.716137666241976376e+02
1.247040576386049082e+02,7.635434906864310145e-01,5.884869764060751685e-01,4.884282012482236146e-01,8.566148307147832819e-01,4.621684171703972499e-01,5.682314012953153792e+01,-1.085917369751625330e+02,2.723403339918884285e+02
1.243778562043104188e+02,6.367937058496373481e-01,3.464295970305127925e-01,4.986871022026705402e-01,2.882110219592259881e-02,6.339520983986715041e-01,5.706921791182298875e+01,-1.093942404103007817e+02,2.715769525406359435e+02
1.242743834135508934e+02,2.662460868788846247e-01,8.603355989388776770e-01,4.181722302644562683e-01,4.024520217477566275e-01,4.597769149879866735e-01,5.629473340468096865e+01,-5.428664652405489477e+01,2.725099877421512815e+02
1.248631162218603805e+02,3.169202569201399200e-01,2.239540091608961392e-01,7.114205280166171486e-01,2.715405851411079041e-02,2.193658207423524464e-01,5.622626845568016307e+01,-5.382745318754951569e+01,2.719763984459630706e+02
1.244511097806143169e+02,3.835312639447177041e-01,7.384838469651882065e-01,3.427237909175465669e-01,1.620839128712320587e+01,3.490315360209828022e-01,5.688166498965478013e+01,-1.085627277797690482e+02,2.726024395559634286e+02
1.249501237172257646e+02,4.443633272108297172e-01,5.972686779038790528e-01,4.519087796908169974e-01,1.586923989999437268e+01,9.381351095460919165e-01,5.676656162615797996e+01,-5.425718664089613696e+01,2.715446008957961226e+02
1.247251144509348961e+02,3.643387274093331518e-01,5.971112783640024624e-01,7.382410886496822977e-01,1.629854410132514531e+01,9.522937909116186983e-01,5.626045319837977843e+01,-5.448516911045651057e+01,2.721939273306775817e+02
1.243399022195930996e+02,3.161595834947213968e-01,5.147901484126897742e-01,5.792238645419867105e-02,5.495535692637169012e-01,1.623247086786673288e-01,5.646721391292128800e+01,-1.086182946346574738e+02,2.716827156182495742e+02
1.243863211706294010e+02,2.694891379054678016e-01,4.517398393401350631e-02,4.440120890397820652e-01,1.658575089764964616e+01,9.115065637392277820e-01,5.636020447468120409e+01,-5.406973426705923202e+01,2.718041957699849718e+02
1.249492932062006076e+02,9.002656254991596718e-01,4.062067103168460758e-01,1.502193436922930614e-01,9.737116783102345297e-01,3.526336912392755707e-01,5.696840952610482134e+01,-5.378800929809150233e+01,2.719302774173264652e+02
1.239838955782607428e+02,9.615832524529291936e-01,1.501189549731226647e-01,4.353099572460333855e-01,3.633606258958138602e-01,2.399732898704691753e-01,5.690067032073208964e+01,-5.454550234062082126e+01,2.715067208498756486e+02
1.247523424572262769e+02,2.377575610542936868e-01,3.900583824896191043e-01,8.206865532429370447e-01,6.012086508256004880e-01,4.338233909344128003e-01,5.644918086898957910e+01,-1.085404073107607985e+02,2.724814092214329548e+02
1.246171481219005699e+02,7.762369072002495152e-01,6.596654281499503281e-02,8.953159533262436964e-01,1.657206119023758717e+01,5.929973091224216564e-02,5.650136007145721351e+01,-1.089676079991156996e+02,2.729910037170660644e+02
1.240657501199906534e+02,1.847317599598443660e-01,9.754524550426106888e-01,3.236793164349809349e-01,1.607820851450506794e+01,7.046159293619448372e-01,5.634291893961529496e+01,-5.400943782961398654e+01,2.723547775446532455e+02
1.244886661164565282e+02,8.098637771694501275e-01,7.638663035037174254e-02,4.506857092411078458e-01,1.621144363021939583e+01,4.938271706432151298e-02,5.618275015865855693e+01,-1.093831395654880936e+02,2.727870946058218351e+02
1.239624564406220344e+02,2.016032024575782344e-01,4.265230451111896581e-01,7.509908013633481705e-02,1.675553969874111360e+01,6.992847220911213579e-02,5.621014874996080835e+01,-5.435207214515389040e+01,2.725516982084826623e+02
1.246597243757413196e+02,5.806762491814104754e-01,2.385096275195662807e-01,7.517410978178532543e-01,1.594791341288434516e+01,4.750450052054233652e-01,5.655597628844864744e+01,-1.089430964791610279e+02,2.722248135766486712e+02
1.246175552862592326e+02,7.840168020206489397e-01,7.169291421638164241e-01,4.415071591361513503e-01,1.661753743323074772e+01,3.012102154491854700e-01,5.682304163526182350e+01,-5.393709262437374008e+01,2.717948297484565501e+02
1.248944048488880156e+02,7.900609869115582384e-02,4.614181577254057309e-01,8.473192562521566495e-01,1.604001936627050640e+01,9.553227382621167774e-01,5.661647652595089397e+01,-5.431316914006319507e+01,2.726760344447043849e+02
1.241678482540928599e+02,5.205159557950500560e-01,8.175948997720160483e-01,4.397533993756097548e-01,1.671217266310166139e+01,2.811050082162875885e-01,5.667776900378917304e+01,-5.464373932669168710e+01,2.726462051430577844e+02
1.240874145806809565e+02,7.512357040821613374e-01,1.851336723916785498e-02,8.302400417574750113e-01,1.624314500033183606e+01,5.438485557264811643e-01,5.664419807708873833e+01,-1.093112710675894022e+02,2.730270542623927099e+02
1.247792216299815919e+02,4.784890184658390222e-01,5.070103461014462409e-01,8.546110582123305210e-01,1.623183040814680211e+01,9.056682711184107504e-01,5.668142371821583225e+01,-1.089370228789197341e+02,2.728931859740745836e+02
1.243564345095296773e+02,6.577332667967891178e-01,9.220138059732772007e-01,4.795548785974522721e-01,1.587521871146206998e+01,9.125552725882158933e-01,5.619838453450012139e+01,-5.385705977936081723e+01,2.723538905073248202e+02
1.246209735034271660e+02,3.984999771958163128e-01,5.861961538082627321e-01,4.932639018003149856e-01,1.636802572000690859e+01,8.239424240838688629e-01,5.644155854893973157e+01,-5.461990567254130724e+01,2.726721289310198699e+02
1.239901614972318669e+02,2.218825023656825213e-01,8.741994755113685622e-01,8.248158530934347477e-01,1.636523468104992673e+01,8.970793369706702158e-01,5.670251984012754320e+01,-5.465051547623449579e+01,2.725637776083830204e+02
1.240002486441573524e+02,6.462257677717953008e-02,9.343719922257435195e-01,2.534492054712871312e-01,1.628818951772135293e+01,8.030770726311688978e-01,5.677032280236544892e+01,-5.468914248901683095e+01,2.727543076702363578e+02
1.240502369475978668e+02,9.517140471615264108e-01,9.290480369549087847e-01,8.382836723190889572e-02,1.628187056625667140e+01,2.132874468168063364e-01,5.704651697882155048e+01,-5.404138610639027718e+01,2.724382733697075878e+02
1.248302172364589495e+02,4.030716042668975874e-01,4.548327447032907145e-01,7.815930899556824407e-01,1.670027138113852416e+01,2.401422096378807991e-01,5.697695795315302547e+01,-1.085847158071305927e+02,2.723577699226954110e+02
1.244105071964221025e+02,8.840113014562488436e-01,7.089231966727180811e-01,5.767908518018644015e-01,8.253491256382150532e-02,9.202287504936436102e-01,5.689539931262189754e+01,-1.085870395786289606e+02,2.724974605144719249e+02
1.242928189926294635e+02,7.874821672409336726e-01,2.748450886128238624e-01,7.481809606660805301e-01,5.994143390118721326e-01,4.361414193344299584e-01,5.630007195104725781e+01,-5.470324141665935258e+01,2.720632762349787299e+02
1.240275415021776126e+02,4.094966143320045715e-01,7.024600698898356699e-01,5.112831944317129951e-01,1.611354683802579757e+01,5.050677608664350116e-01,5.715612918039425949e+01,-1.090997130758877347e+02,2.720224542004183377e+02
1.242228627882325185e+02,9.734358449985039963e-01,1.287438441959954938e-01,5.481837912913003485e-01,1.678828033438096767e+01,5.306695884901028171e-01,5.667370704927678560e+01,-5.394778245862607235e+01,2.718212497600648021e+02
1.242473534524245622e+02,7.528797346601495688e-01,7.506656147966525028e-01,7.500513116589202500e-01,1.601421873756429903e+01,3.927166327584242778e-01,5.672366642756233546e+01,-1.091427549435076401e+02,2.716016601603066078e+02
1.246574742841097247e+02,2.491222244423900722e-01,1.032348333510639815e-01,1.164676941497256868e-01,1.636942911721154559e+01,5.230839503959978654e-01,5.693599616591921375e+01,-5.457530073270889659e+01,2.715501511614518790e+02
1.244045165491082514e+02,6.764332578899662218e-01,8.550928396039529922e-01,1.254315154694501944e-01,1.595764870950544712e+01,8.049470478053880607e-01,5.660810895938403320e+01,-5.436633099984452144e+01,2.725483430123726976e+02
1.242170431146073497e+02,8.061424461463163604e-01,7.688071994146374877e-01,2.636423467532692522e-01,1.606071726039420611e+01,7.397745896545220301e-01,5.648081647062214472e+01,-1.085007137244106161e+02,2.720437395277330666e+02
1.245282253056021204e+02,1.900710023144339678e-01,8.031094678052113078e-01,9.394973100269329302e-01,1.622169530945569349e+01,3.176759365776424815e-01,5.703002964341676773e+01,-1.090439377202448838e+02,2.723450759419553719e+02
1.240001716719298201e+02,4.713578371649235210e-01,5.202280807396996165e-01,1.984971537698261290e-01,1.659719053597318350e+01,2.377152296628746164e-01,5.695432896170353132e+01,-1.093077814300003610e+02,2.723011015937945558e+02
1.246911199744705669e+02,9.307375272384050824e-01,9.678840776488965014e-01,1.275154176961288410e-01,1.612820633544037818e+01,3.321185257197190044e-01,5.684570516578627775e+01,-1.091882292020709144e+02,2.718926321039406275e+02
1.245405451764641356e+02,4.548952813096832637e-01,7.938842496177561658e-01,8.671670659616027566e-01,1.630458866556691788e+01,8.015334746441559188e-01,5.632485523888112056e+01,-1.087409652239410036e+02,2.731017400623865115e+02
1.241812085903378033e+02,3.608619915917553600e-01,4.551324735072159733e-02,6.986008471735091208e-01,1.586188948865777704e+01,6.200397138396419594e-01,5.712327345740742146e+01,-1.087477531556028225e+02,2.727327282403043682e+02
1.246851658863672867e+02,8.596612324640781067e-01,9.099595563787751251e-01,3.864919965071988983e-02,1.591682476544178293e+01,6.857529599188186831e-01,5.716861132453129812e+01,-5.446186427270227171e+01,2.729235989042298911e+02
1.246350454670947698e+02,4.557089646193848154e-01,6.230248219390821518e-02,4.083614718138284250e-02,1.625777295983204596e+01,8.275245943343323418e-01,5.714831977767747162e+01,-5.413629719672552909e+01,2.721621529812086351e+02
1.244692207282339780e+02,4.485166152015677143e-01,5.244650977804021785e-01,5.789564057497296190e-01,1.621035879393892287e+01,6.966127666003206764e-01,5.638076586945140889e+01,-5.444599089370225187e+01,2.719682519347528000e+02
1.241983698369781592e+02,7.643487774810989732e-01,7.508742568456421296e-01,1.038714957288920937e-01,1.596541023184907004e+01,2.957192781869520948e-01,5.665560921197284472e+01,-5.378051639691720709e+01,2.720788589589798221e+02
1.242137950549866616e+02,1.866558981168634501e-01,2.464601960130620162e-01,7.779618674885735441e-01,1.652042125819899354e+01,5.418883588255296591e-02,5.658458228111925337e+01,-5.385242184793207088e+01,2.726080034415983278e+02
1.245572835426070526e+02,5.846946380448720948e-01,3.961973527162107045e-01,9.273198656409598062e-02,1.593966741327305670e+01,6.440449445943730034e-02,5.658203210731717547e+01,-5.452361829887431099e+01,2.723060943279276103e+02
1.242378891491209743e+02,8.702199651445929884e-02,9.780204300738254419e-01,1.030256880804422126e-01,1.656239161338877608e+01,1.879764721488079715e-01,5.714522046830842328e+01,-5.373443921437316106e+01,2.719359884023678546e+02
1.244576044844168052e+02,1.072382077652380694e-01,7.942581245291417957e-01,6.215135219531278121e-01,1.627665481418209836e+01,3.527645705945237076e-01,5.655531467246737520e+01,-5.393102963235683944e+01,2.723786240933627596e+02
1.244662470314897433e+02,3.072912031101215913e-02,4.093447706585394696e-01,5.573538281657418603e-01,1.609872542894287051e+01,3.765226642426988679e-01,5.654526808197098831e+01,-5.458645139278505098e+01,2.726007657547588110e+02
1.248583927209444511e+02,9.463917008551113730e-01,8.120740192068149899e-01,6.537057096551658342e-01,1.673875376309279162e+01,9.496770563668127663e-01,5.700581946299972458e+01,-5.410487746387637031e+01,2.723950777478425493e+02
1.248146350597673120e+02,9.868183269650445677e-01,1.607639892131729198e-01,5.989707624424196464e-01,1.587516822835367591e+01,7.235397658206231819e-01,5.702742804626406325e+01,-5.468672150128305276e+01,2.718931324724015326e+02
1.245238558443506633e+02,1.186042454152193004e-01,3.415636202253803377e-01,9.912951759828604326e-01,1.606408056131312279e+01,9.579745439264587548e-01,5.695918872891910212e+01,-5.423826181310132455e+01,2.720806529862677507e+02
1.246740778949270094e+02,1.459296658506353817e-01,6.566057819853395872e-01,9.628960405226377750e-01,1.637695772171409203e+01,3.405833846510847307e-01,5.708223561543456270e+01,-5.378848783880759754e+01,2.720755331194121709e+02
1.247435916059849745e+02,7.100581010891588996e-01,3.537611776891365079e-01,9.013193562743045950e-01,1.648099715324270065e+01,3.892332658752466479e-01,5.647631114810034347e+01,-5.398933011167476792e+01,2.720053366445383176e+02
1.241275709686600095e+02,8.353795472416278844e-01,3.782261234007430195e-01,8.404981983524935085e-01,1.594041089751715035e+01,7.679060591992953322e-01,5.649733772426775857e+01,-5.423812016683942971e+01,2.720461806793753112e+02
1.245607315035931464e+02,8.632922061483955245e-01,8.320455990790984746e-01,5.946029308511799893e-01,1.610072994520566780e+01,1.184004039861763502e-02,5.618276801217798777e+01,-5.461603337133839631e+01,2.721503797679924332e+02
1.247528429972972503e+02,2.857040105258027429e-01,1.892976171677984709e-02,6.854962739091320367e-01,1.592185042173005982e+01,9.074408639862975301e-01,5.697992520803462924e+01,-5.379278828552001812e+01,2.719561720558356797e+02
1.241940095427764561e+02,8.148417835473731330e-02,9.813417086465850980e-01,9.598850918136589971e-01,1.613750111340579707e+01,9.249871623389488429e-01,5.638829523760104934e+01,-5.423203675826351144e+01,2.718759939001282646e+02
1.243637809853816663e+02,6.516771828160553559e-01,3.085870509841509568e-01,9.205277583628455051e-01,1.644858760613893267e+01,2.026812104401117809e-01,5.667610604458858603e+01,-5.391778597457392408e+01,2.719045374579976055e+02
1.247149533053589323e+02,5.267044873663933036e-01,6.496231538304813036e-01,2.894739184941802490e-01,1.615073818203151745e+01,1.028674182383653157e-01,5.690493060464403641e+01,-5.421681037136740144e+01,2.717960880033887747e+02
1.247597023297290946e+02,1.784034078002549872e-02,3.342455368451108244e-01,9.086023657085943173e-01,1.677765420325393464e+01,4.519988009473052681e-02,5.705059035341421492e+01,-5.408383617463203308e+01,2.717921089244434825e+02
1.241609301005977954e+02,3.248562277889233130e-01,1.843538921775003114e-01,9.131531597116298027e-01,1.621589422119999213e+01,1.352387014172827806e-01,5.701412206013343109e+01,-5.392100499519853685e+01,2.719378064406586759e+02
1.249524858619905530e+02,9.100186525414475369e-01,4.493142556632584439e-01,9.905517346521061084e-01,1.586056033022983947e+01,8.739613641712135061e-01,5.659284217217690127e+01,-5.409504503025055300e+01,2.725283382375960173e+02
1.246083503887702904e+02,9.548286233340145257e-01,7.527595514227070073e-01,3.915337105828170516e-01,1.653019525622411834e+01,2.521689675370206718e-01,5.629947417619914773e+01,-5.457096002159219950e+01,2.724809425820968158e+02
1.243216909080565529e+02,1.334895434540567249e-01,6.848498496584218831e-01,9.097483142569263714e-01,1.635511900016042119e+01,3.999971358828224854e-01,5.670251669667634786e+01,-5.450693497115744179e+01,2.723290034873451759e+02
1.240160280239236528e+02,3.818708294745755127e-01,5.927711447306125425e-01,4.884988071527311959e-01,1.599021001622169535e+01,7.540005791001025415e-02,5.654161138680950671e+01,-5.440400361576120503e+01,2.725976781019199962e+02
1.247040174741707403e+02,3.355151678219154832e-01,3.550162568112616990e-01,3.308413924717634735e-02,1.642266208269098726e+01,5.443625145857504677e-01,5.663265437111013512e+01,-5.427846411264380322e+01,2.724882786234078367e+02
1.248467768807224729e+02,9.834924886103745267e-01,1.041844313480747575e-01,2.973599693695361257e-02,1.620312571669213852e+01,3.362905617182943008e-01,5.643562073067701590e+01,-5.383859226321358449e+01,2.726882205997036408e+02
1.240837249283246706e+02,8.910700554386208339e-01,7.071477250896701650e-01,2.322925645942686135e-01,1.657003543688994895e+01,9.589428785452531745e-01,5.686960746078661799e+01,-5.447497332023009875e+01,2.727266538124762292e+02
1.239840905119524450e+02,2.842301285590723703e-01,6.366145359385355640e-02,1.015400163612839579e-01,1.665641465244818420e+01,4.397615253977593675e-02,5.707687632813016876e+01,-5.395968900683192260e+01,2.726443028095539489e+02
1.246249311797486143e+02,4.784689036284883734e-02,6.599020074024894988e-01,7.459546429295342840e-01,1.612780769170909423e+01,6.393491701167910435e-01,5.680074273403022289e+01,-5.463874616828407937e+01,2.724186514420601952e+02
1.240266745992517912e+02,7.258693872519973445e-01,4.061974686699596493e-01,8.291946042148221618e-01,1.680073605079741839e+01,1.221015029723540035e-01,5.647524518961743212e+01,-5.461603338575957167e+01,2.720286612076670849e+02
1.241089889670993927e+02,8.742277952668217056e-01,7.514734970776645318e-01,5.281530495327533270e-01,1.610387988806096615e+01,6.441635384347133009e-01,5.699369600583445816e+01,-5.468719853407252884e+01,2.722674411056933650e+02
1.239817002614894790e+02,2.966842549738122337e-01,3.356722694656220085e-01,3.307672991356558345e-01,1.656154679530560969e+01,2.244076549841017565e-01,5.630773321418774913e+01,-5.450448330733130575e+01,2.718195174822636204e+02
1.241909340663109305e+02,9.570365787020540527e-01,7.402083974025402968e-01,1.669366650980375066e-02,1.643810255028102674e+01,3.622316238723068960e-01,5.675543324786562494e+01,-5.419886244546962928e+01,2.726815916483647584e+02
1.241111230973840520e+02,4.106613848784037568e-01,3.189576402143424749e-01,4.713349704309923727e-01,1.635380753395060083e+01,8.854555081483137524e-01,5.688051701166116203e+01,-5.466152576668783070e+01,2.720705579976055333e+02
1.245300655823341742e+02,6.756364573254465267e-01,1.679062575341411234e-01,9.414430749349875782e-01,1.682151688973142001e+01,4.717763346133507785e-02,5.626466082208622055e+01,-5.456830376136235117e+01,2.723844386671199231e+02
1.247673695799943374e+02,2.813519843486183003e-01,8.631118383075326861e-01,9.289586608924179645e-01,1.641440208079140106e+01,2.737814623006272763e-01,5.713379864246945061e+01,-5.449034295888787227e+01,2.721285191073044984e+02
1.239757708638826443e+02,1.223178860420347513e-01,2.834208313763056930e-01,8.275573130816102907e-01,1.680676227937698286e+01,6.185417651447774334e-01,5.666572221663174957e+01,-5.398642220872876862e+01,2.726262422726231875e+02
1.239959807950257726e+02,6.926373084236017164e-01,1.222118448611478891e-01,9.693080080279048438e-02,1.594461556724610318e+01,7.453996060080033681e-01,5.679489206631250653e+01,-5.429040123357852110e+01,2.721858341191025943e+02
1.242572819513259788e+02,9.818393223773105305e-01,2.407896230591194398e-01,4.047481714284373311e-01,1.672386463856439320e+01,8.891324480515131468e-01,5.620655353037886215e+01,-5.421650607130957411e+01,2.724018504888823600e+02
1.248105075475565684e+02,8.789482870729152797e-01,9.277257005685991542e-01,4.575021679686619436e-02,1.658196873629445278e+01,8.593336351171224630e-01,5.686630108542151163e+01,-5.418351817839050710e+01,2.719298140751491815e+02
1.242884565498140290e+02,6.110666144275922473e-01,2.535802368148909469e-02,3.431165189138125626e-01,1.674736714186524722e+01,2.221293451263934848e-01,5.712323506216323210e+01,-5.469817631933723590e+01,2.717431612831798020e+02
1.247917232031366979e+02,9.580435038937393788e-01,1.815477035844303977e-02,1.900543236408228642e-01,1.631801908533508794e+01,4.963331806599868834e-01,5.692150952651413576e+01,-5.376962512925832982e+01,2.722576644661135106e+02
1.243840375636942639e+02,8.304242908738190820e-02,5.978129816967530097e-01,5.804913127520836547e-01,1.600454897168270207e+01,3.878155297418578451e-01,5.621005083589077600e+01,-5.426544679904814927e+01,2.723232910138779062e+02
1.240807648918168269e+02,1.947631114899561755e-02,8.683145619370544743e-01,2.940241353450807615e-01,1.650184362551363648e+01,8.670383997801867082e-02,5.691296538064258925e+01,-5.382375757711589159e+01,2.725778093243226863e+02
1.246879631237574415e+02,1.215635503729391997e-01,2.549875389514052459e-01,4.096865429317997354e-02,1.594993148904257119e+01,8.269886727445753261e-01,5.686691995980864078e+01,-5.407977823776415249e+01,2.720460014341167607e+02
1.241305915865888352e+02,7.378663089624478699e-01,4.096713389496868807e-01,4.135008730077066597e-01,1.656676631786025311e+01,2.092853637953595580e-02,5.704994766325120281e+01,-5.423513655832677216e+01,2.720907303301862044e+02
1.245542912242488001e+02,3.348238539402607072e-01,3.245787452597844736e-01,3.828154390323275091e-01,1.624724386773285190e+01,3.426093097709286273e-01,5.715551318155913663e+01,-5.465881666334163924e+01,2.722243965863852395e+02
1.246807482889833096e+02,2.000259186880479767e-01,1.332177116106092463e-02,7.601385741142061558e-01,1.612091376285594180e+01,7.457947978380150555e-01,5.649840366044131201e+01,-5.377677707265871732e+01,2.720716244645309416e+02
1.248296688984360685e+02,3.565956812726173153e-01,9.728485627918110890e-01,4.506270294724915582e-01,1.666759113891217936e+01,9.309485369578103242e-01,5.684058636835113276e+01,-5.379785954880310328e+01,2.718320584445501709e+02
1.248530377918680188e+02,4.517400367711632558e-02,1.443179818910670376e-01,5.444933200605223123e-01,1.634893789741234826e+01,1.502741805473930548e-01,5.696038993760006264e+01,-5.383254338579580178e+01,2.724013178080825242e+02
1.249025010328675762e+02,9.027232696544509327e-01,4.376671724230033478e-01,5.069793653115578502e-01,1.613283451266266511e+01,6.379687380010848896e-01,5.652301665773945416e+01,-5.444532731372682122e+01,2.726914570277880898e+02
1.248521416901567420e+02,5.554003835255315602e-01,7.604333639277780499e-01,3.855552875789074463e-01,1.586270636999032924e+01,9.257733193626382917e-01,5.699309196600498240e+01,-5.394614373056641909e+01,2.722262984074720293e+02
1.244477491878277959e+02,9.391690664251185483e-01,6.090308472720676880e-01,5.956086324708341762e-01,1.605864341718745791e+01,8.689922542799702887e-01,5.705010406732166217e+01,-5.464611475677487107e+01,2.717923710033734324e+02
1.241085174177173087e+02,2.682940023567258470e-01,9.860261857637442340e-02,5.886489179358375123e-01,1.601111265157124919e+01,5.797909787146711125e-01,5.672921259159682705e+01,-5.397705494894800893e+01,2.717456731452732015e+02
1.247004443681234562e+02,7.149858503505618357e-01,2.324109807742400502e-01,9.028164512083828308e-01,1.673446723796599755e+01,1.914876941660013099e-01,5.681959181649963142e+01,-5.442663846424196805e+01,2.718891487410327841e+02
1.246612690719371983e+02,5.768971986456740142e-01,4.764848375280107406e-01,7.286101128402370231e-01,1.638620002547388665e+01,9.506971732234767991e-01,5.685859087671323664e+01,-5.466571903833852275e+01,2.725559142390348484e+02
1.243302389481957562e+02,1.829826228630148099e-01,1.750191317016858150e-02,6.645958055461747005e-01,1.628749162810380113e+01,3.605903217157213625e-02,5.648611551253964080e+01,-5.419577911552963911e+01,2.725844096048716096e+02
1.244279235619835049e+02,5.318452679036718145e-01,1.592325396068028365e-01,5.296074728945326937e-01,1.659058048885493264e+01,2.899659475689724264e-01,5.622675678601588345e+01,-5.441535427939840730e+01,2.722290832493608832e+02
1.245386036715903941e+02,9.889740964369576615e-01,5.170796380481428312e-01,3.438679851172870006e-01,1.672819423010219353e+01,6.464823541628124115e-01,5.638894355554357674e+01,-5.444471989277063528e+01,2.721771074901471366e+02
1.242243885279973767e+02,6.341014927294080783e-01,6.329930003650380277e-01,9.622390186426286185e-01,1.661570918889723814e+01,5.556387572093742788e-01,5.618589226690986038e+01,-5.428841465990181092e+01,2.717990829079423634e+02
1.247041400206017272e+02,3.697672521958773606e-01,4.366748052790635493e-01,7.061993437572841037e-01,1.653662715927517013e+01,7.315847053051319770e-01,5.645093311845368333e+01,-5.391406075858763103e+01,2.725525141109087599e+02
1.247928249519234356e+02,3.033490735999514465e-01,5.322816228931903648e-02,8.485911978803003519e-01,1.618376116172682089e+01,4.288390546387097491e-01,5.692322685095293622e+01,-5.382210258919806734e+01,2.722289462085382183e+02
1.241923174093093536e+02,5.026052515755008443e-02,3.897689778108504033e-02,4.492271093084039268e-01,1.639268575306005005e+01,3.308949680510555602e-01,5.628219498676161692e+01,-5.387575469902187564e+01,2.725140236401007314e+02
